50000.000,0.050
100000.000,0.075
150000.000,0.050
200000.000,0.050
250000.000,0.025
300000.000,0.000
350000.000,0.050
400000.000,0.075
450000.000,0.000
500000.000,0.000
550000.000,0.000
600000.000,0.000
650000.000,0.025
700000.000,0.000
750000.000,0.000
800000.000,0.050
850000.000,0.025
900000.000,0.050
950000.000,0.050
1000000.000,0.025
1050000.000,0.000
1100000.000,0.000
1150000.000,0.000
1200000.000,0.000
1250000.000,0.025
1300000.000,0.000
1350000.000,0.000
1400000.000,0.050
1450000.000,0.000
1500000.000,0.000
1550000.000,0.000
1600000.000,0.000
1650000.000,0.025
1700000.000,0.000
1750000.000,0.000
1800000.000,0.000
1850000.000,0.000
1900000.000,0.025
1950000.000,0.000
2000000.000,0.000
2050000.000,0.000
2100000.000,0.000
2150000.000,0.025
2200000.000,0.000
2250000.000,0.000
2300000.000,0.000
2350000.000,0.000
2400000.000,0.000
2450000.000,0.000
2500000.000,0.000
